longitude,latitude,erp_vehicle_id,timestamp,erp_vehicle_types
103.76035188504396,1.4179391062841573,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:22.487,Car
103.76021151145467,1.4180411268700779,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:23.487,Car
103.76003416054611,1.4181269412626534,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:24.487,Car
103.75998867719802,1.4182545238608764,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:25.487,Car
103.75979414424128,1.4183823891702536,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:26.487,Car
103.75973740467641,1.4184703457100127,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:27.487,Car
103.75964774622254,1.4185920570707178,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:28.487,Car
103.75950964395304,1.4187264935434833,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:29.487,Car
103.75950642028738,1.4188451407910425,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:30.487,Car
103.75933073788661,1.4189860155739153,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:31.487,Car
103.75926531382177,1.4190966108753367,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:32.487,Car
103.759077222301,1.4192116351247497,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:33.487,Car
103.75913787644333,1.4193494107163356,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:34.487,Car
103.7590204014791,1.4194858038297162,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:35.487,Car
103.75894605198164,1.4196438206462423,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:36.487,Car
103.75886028206332,1.4197714543783202,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:37.487,Car
103.75859907407754,1.4198983533688914,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:38.487,Car
103.7586950630105,1.420015507127568,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:39.487,Car
103.7585097042253,1.4201822436530522,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:40.487,Car
103.75847842902161,1.420324215599682,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:41.487,Car
103.75829487781782,1.4204675838190532,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:42.487,Car
103.75836022435752,1.4206003316736913,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:43.487,Car
103.75827713924957,1.4207439320453306,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:44.487,Car
103.75818944355302,1.420904335986226,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:45.487,Car
103.75812050341929,1.4210365775538731,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:46.487,Car
103.75801037359216,1.4212078839606355,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:47.487,Car
103.7579662037579,1.4213339846110353,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:48.487,Car
103.75787813193291,1.4214912019551285,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:49.487,Car
103.75781595533827,1.421645181053354,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:50.487,Car
103.75765423620405,1.4217667633936648,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:51.487,Car
103.7577438448169,1.4219451042351352,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:52.487,Car
103.7575333661516,1.4220716338396369,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:53.487,Car
103.75749903753385,1.4222415040792438,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:54.487,Car
103.75750112303811,1.4223810506948453,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:55.487,Car
103.75733132871365,1.4225033665058409,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:56.487,Car
103.75725258269044,1.4226575950517555,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:57.487,Car
103.75732944027996,1.4228054650219508,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:58.487,Car
103.75713603926093,1.422960230134592,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:10:59.487,Car
103.75709691944346,1.423114458196114,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:00.487,Car
103.75711266441293,1.4232579510253585,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:01.487,Car
103.75708640206398,1.423429765297793,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:02.487,Car
103.75702989545103,1.4235671658811677,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:03.487,Car
103.75698910726652,1.4236780441403247,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:04.487,Car
103.75707516435739,1.4238302938564618,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:05.487,Car
103.75698078243472,1.4239621797057442,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:06.487,Car
103.75701604371035,1.4240712338985826,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:07.487,Car
103.75686511330316,1.424204226663554,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:08.487,Car
103.75688381298247,1.4243708272044284,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:09.487,Car
103.75680459317792,1.4245053639588696,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:10.487,Car
103.75689486307168,1.4246461563693937,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:11.487,Car
103.75684011863947,1.42477574613239,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:12.487,Car
103.75679575906976,1.4249046313705116,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:13.487,Car
103.7568347547847,1.4250411180520965,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:14.487,Car
103.75684680137041,1.4251974051233587,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:15.487,Car
103.75670490173732,1.425303072144899,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:16.487,Car
103.75684866508394,1.4254425617800355,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:17.487,Car
103.75667387402143,1.4255964068388616,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:18.487,Car
103.75663732468092,1.4257371245712922,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:19.487,Car
103.75666286606658,1.4258502950610437,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:20.487,Car
103.75668903404213,1.4259728776332965,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:21.487,Car
103.7566254137762,1.426109693170842,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:22.487,Car
103.75667612995304,1.4262525945528952,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:23.487,Car
103.75662795504132,1.4263804751589604,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:24.487,Car
103.75650459141147,1.4265373685924296,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:25.487,Car
103.75645591052222,1.4266497032215044,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:26.487,Car
103.7565308390774,1.4268049215618268,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:27.487,Car
103.75643977822332,1.426955521014857,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:28.487,Car
103.75652542069925,1.4270768169450443,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:29.487,Car
103.75643676001215,1.4272118707006225,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:30.487,Car
103.75633586699239,1.4273518958679765,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:31.487,Car
103.75641708504506,1.4274825109028044,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:32.487,Car
103.75636467570388,1.4276126757883267,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:33.487,Car
103.7562449427631,1.4277288255065008,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:34.487,Car
103.75631403905508,1.4278719248440523,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:35.487,Car
103.75629576059079,1.4280188414601873,78c5cf9bcdbb8e94aa45028abd1b524e,2019-08-30 18:11:36.487,Car
103.83169625582694,1.393678299717911,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:05.750,Bus
103.83156123705356,1.3936233165237129,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:06.750,Bus
103.8313261882877,1.393570283748422,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:07.750,Bus
103.83112476891267,1.3934988057145177,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:08.750,Bus
103.83102164446585,1.39347774333281,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:09.750,Bus
103.83082971229422,1.3934167481440316,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:10.750,Bus
103.83061097671175,1.3933430786251655,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:11.750,Bus
103.83044588066802,1.3933203066563562,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:12.750,Bus
103.83021791122488,1.393286579035911,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:13.750,Bus
103.83004765803372,1.393231384149854,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:14.750,Bus
103.82986228430164,1.3932237850031663,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:15.750,Bus
103.82972353082135,1.3931691055834707,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:16.750,Bus
103.82941723866638,1.39314910125347,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:17.750,Bus
103.82924963806808,1.3931050829979867,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:18.750,Bus
103.82901317510799,1.3930742617194047,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:19.750,Bus
103.82889807260563,1.3930303826111783,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:20.750,Bus
103.82860891378452,1.3930023750898217,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:21.750,Bus
103.82847612905726,1.3929782158885842,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:22.750,Bus
103.82830591870064,1.3929357441199002,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:23.750,Bus
103.828076739312,1.3929288427060786,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:24.750,Bus
103.82784870625476,1.392875377866725,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:25.750,Bus
103.82768834432136,1.3928957560950859,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:26.750,Bus
103.82752103845402,1.3928966485530723,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:27.750,Bus
103.82729537671412,1.3928784031414552,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:28.750,Bus
103.82715212269346,1.3928520166159168,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:29.750,Bus
103.82681306189693,1.3928587782542017,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:30.750,Bus
103.82667815750389,1.3928497043429988,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:31.750,Bus
103.82652857773085,1.3928342488863736,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:32.750,Bus
103.82620165086422,1.3928470476958217,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:33.750,Bus
103.82607354185888,1.3928133203607214,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:34.750,Bus
103.82585549863066,1.3928433654024541,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:35.750,Bus
103.82561906520593,1.3928340137155544,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:36.750,Bus
103.82551098468988,1.392828748062682,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:37.750,Bus
103.82534779448531,1.3928477306253002,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:38.750,Bus
103.82512752384298,1.3928617227576516,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:39.750,Bus
103.82488273398602,1.3928470037639695,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:40.750,Bus
103.8245888845608,1.3928722121902835,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:41.750,Bus
103.82441873551186,1.3929009896499565,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:42.750,Bus
103.82420417878592,1.3929309612369831,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:43.750,Bus
103.82411814934869,1.3929582189360625,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:44.750,Bus
103.8238107906025,1.392978678013987,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:45.750,Bus
103.82369602393615,1.3930090400150321,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:46.750,Bus
103.82347371728584,1.393057699965947,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:47.750,Bus
103.82319357295454,1.3930786021704349,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:48.750,Bus
103.82304084627627,1.3931053840523226,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:49.750,Bus
103.82284589586529,1.3931380729179528,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:50.750,Bus
103.82273425748363,1.3931715280838577,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:51.750,Bus
103.82254495108617,1.393229960204919,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:52.750,Bus
103.82225115527851,1.393284855444658,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:53.750,Bus
103.82209644128172,1.393302147417977,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:54.750,Bus
103.82191205069115,1.3933517367486725,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:55.750,Bus
103.8217432020194,1.3934317847878348,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:56.750,Bus
103.82150165803994,1.3934507939061496,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:57.750,Bus
103.82132839714622,1.39353287891223,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:58.750,Bus
103.8212022730402,1.3935832112580868,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:02:59.750,Bus
103.82086185053241,1.3936342537645197,80d04c9b958ef1cd5700a2c199a92507,2019-08-30 18:03:00.750,Bus
103.82091394846901,1.3937885200927775,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:04.710,Car
103.82103054894004,1.3937137962277721,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:05.710,Car
103.82125227669526,1.393661880104102,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:06.710,Car
103.82154149648105,1.3936451365409763,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:07.710,Car
103.82169658185677,1.3935943574448735,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:08.710,Car
103.82186215886709,1.3935581224523628,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:09.710,Car
103.82203963566398,1.393501817422936,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:10.710,Car
103.82232523177997,1.3934508077551535,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:11.710,Car
103.82250182716183,1.3934322545229036,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:12.710,Car
103.82268699061245,1.3933913445233403,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:13.710,Car
103.82281997849618,1.3933508356903723,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:14.710,Car
103.82306827206683,1.393332501532255,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:15.710,Car
103.82333205696926,1.3933168637628897,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:16.710,Car
103.82343357069682,1.3932839628907827,a03eb904e5ddd8b15f150d504a768341,2019-08-30 17:39:17.710,Car
